id,polarity,tweet
2016132198,neg,Wishes his xbox gets error 74 nd then he can send his xbox to germany to get it fixed for free rather than 2 red lighting all the time 
1932449874,neg,@raczilla I guess this means no Cavs championship T shirt from @Dewiel 
1695769298,neg,Cant believe I have to wait til Thursday to see my Cavs play 
1982122434,neg,Oh my god I REALLY want to go to Bondi Beach in Sydney. Im so jealous of you people in Australia! 
2001412953,pos,Im getting stuff ready for my super awesome day at Sydney and meeting with John Green.  SOO EXCITED!!
2061283828,pos,give me good songs for my ipod please 
1467893275,neg,Michigan who?  I dont know them.                   sigh   Shameful!
1468021275,pos,@teleken Its a feat of USB engineering! Makes every day a party.  
1468018434,neg,IS PHONELESS  ...NOW OFF TOO SLEEP
1468053804,neg,omg... &quotThe Reader&quot is making me 
2002850941,neg,@hemanshujain minus My facebook friends were pissed with my tweets 
1468038892,pos,@zoecello Love the &quotcello cave!&quot I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
1467856632,neg,i dont see the big deal with this website 
2063825847,neg,IN DESPERATE NEED FOR IPHONE MONEY (srsly me needs a phone that works!  ) AND ITUNES MONEY! :O
2215772885,neg,@alanasachi hahaha aww I wish I could come but I have work  boooo!
1467994306,neg,im so tired of work...i need a life.... 
1467953686,pos,Back from school. NO MORE SCHOOL FOR TWO WEEKS :)
1468004846,neg,heartbroken over little sandra. prayers are with the family. 
2062001110,neg,@startonomics: @vishnupsp oooh dowry is another topic we cud debate 4 days and end up confused. i failed miserably in all my attempts. 
1880343315,neg,#shaundiviney#bradiewebb... ...dang it.1st sydney show ss sold out..my driver didnt get ticket  ..&lt3 angel swoooooooon &lt3 him x10000000
1468010236,neg,home for spring break. no one is home tho 
2237582812,neg,Ugh i remember why i never eat mcdonalds anymore... Because cancer tastes horrible! 
2203144075,neg,@NASA   NASA managers have decided to postpone the launch of space shuttle Endeavour due to the hydrogen leak.  
2056788868,pos,@JonathanRKnight id share my latte with you. just got back from a starbucks run myself 
2188643511,neg,mannn wth I went to 2 mcdonalds both credit card systems were down! No mcdonalds for me 
1556531135,pos,@jenocidal I think my iPhone was thinking the same thing because the next song was cake I will survive.   thank you.
1981860855,neg,Oh oh Hayfever attack coming on. 
1961216071,pos,@BadBoyOfOpera We have here that being Sussex in England! absolutely Loving it 
2190389353,pos,Writin my 4 pages of notes for my Media Exam this Afternoon while listenin to Keith Urban Taylor Swift n Dierks Bentley 
1467916959,neg,@OfficialRandL when is the announcement? i stayed up late last night 
1977375510,pos,Time to break out Howards puppet! Bye bye LeBron! 
2250980414,neg,I want to see king blues at the &quotelectric ballroom&quot in london but ill get crushed.  I hate being a 14 year old that looks like an 8 yr old
1468021796,pos,@StarChile.....ahhh.....alright. Thanks. Congrats on your teams win today 
2066338403,neg,Down with a nasty fever 
2184738503,pos,watchin oprah then workout time!!...need to get my butt back into my workout routine! 
1990349229,pos,Hey @daughter_4oprah! tomorrow is your moms birthday right? tell her happy bday for me!!  tnx! is she going to be on oprah??
2193005920,neg,A word of caution for would be McDonalds free coke cups collecters. The glass is not the same color on each cup. We have brown and purple 
1770888437,neg,@ashleybella no  i wont be able to go! ... are you going to the taylor swift concert?
2057916905,neg,....If i am going warsal that means no church in the morning if i dont go church but i think it imporant to see my nan coz she go cancer 
1972918352,pos,Still recovering from a longg morning yesterday at the Today Show with Taylor Swift!! SO FUNN 
1467935515,pos,@chasepino I wish I was as cool as you.. 
1932994382,pos,Just got back from marketminusmarket bought the 8GB memory card for the psp already. 
2003160052,pos,on the train on the way into london to then get another train to see his bestest friend 
2323220582,neg,Watching the game on YouTube.  they need to come out with their DVD series already. Fuckin havin to wait for this shit to load lol
2250490184,neg,Long night! I feel terrible because I didnt eat before I went to work! Headache muscle aches and an all over &quotcrappy&quot feeling...Sucky 
1976986912,neg,Lebron u fucking suck!!!!!! 
1468063614,neg,@graemearcher I am sad about Innocent selling out too! 
1825825009,pos,Doing Beat the Bridge race in Seattle this morning! Should b beautiful 
1967639041,pos,Made my evening: Starbucks barista complimented me on my hamsa scarf. When he heard I designed it and sell them on etsy he was &quotWOW!!&quot  
1467954088,pos,@rashmid congratulations!! tht makes a lot of us very very happy. 
1468038035,pos,@hannahpoulton good morning! you sound very chirpy 
1468020773,pos,@daydreamer20 Good post. 
2052262229,pos,Two major blasts from the past peeps today on Twitter and Facebook. Fun. 
1833833214,pos,Best &quotI want to fall in love&quot song for today: Taylor Swifts Fearless. Ahuhuhu! 
2184509122,pos,As a birthday gift i took my sis to Starbucks for the first time...shes gives it two thumbs up 
1467952869,pos,@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday off to see Jeff Dunham and Achmed the dead terrorist tonight ! 
2002133742,pos,@JonasAustralia This Friday as in 5th June Friday?! Argh. OMG. Which website?! Im so excited! 
2006147356,pos,is interested to see what #Sony plans for their #E3 conference: they might get a new PSP customer out of this is in me if its good 
1469474592,pos,Sounds good to me minus a national beer day : http://tinyurl.com/cspspj Now can we do this over here? 
1991889316,pos,@YourWebChick Starbucks? Whats your favorite drink? I gotta tell you... Im more of a Dunkin Donuts man. 
1957530518,pos,FOLLOW minusminus&gt @StaciJShelton one of the friendliest most forthcoming people on twitter!  Mad Love!  #FollowFriday (btw Cavs stay in!!) 
1999984683,pos,ouuu cant wait for PSP Go  i hope kingdom hearts is made for that instead of normal psp cause this is so much better
1467824606,pos,Morning Tweetland a long day ahead! Hope everyone has a great day  
1467825008,pos,@bodycoach Ill look into that cho I personally like strawberry but Im going to become coach soon 
1824179844,pos,i love miley cyrus and taylor swift...theyre music always makes me feel better 
1557920187,pos,@veldagraydon I looked for @Oprah too after she mentioned that she tweeted on twitter and found her too.  Have a glorious day. 
1678632204,pos,@GabrielRossi the only Tweet that could top this would be a DM from President Obama asking me to become the czar of youth empowerment 
1467935297,pos,yeah guys i will totally bring dublin to the party. he would love the company. 
1984414823,pos,Home sweet home after a long day in D.C. with Bennett I had so much fun! I saw the original Obama &quotHope&quot picture painted on newspapers! 
1999911184,pos,psyched about my starbucks card. thanks lynn! 
2068477071,pos,@jaspreetgill http://twitpic.com/6ubr9 minus woooho! they get better and better! Im watching ur videos on YouTube right now  haha as Iv ...
1822505920,pos,@Oprah np gurl! that was a great show! 
1827641697,pos,Goodmorning cali  hi to my vegas family 
1467844572,pos,@keyannaaa the new story of your life will include magic fountain with me 
1985646830,pos,@AmyEutsler connections pretty good in Sydney today... Maybe you should come down for a visit??? 
1976993511,pos,I am heckling some LeBron fans at the sportsbook.  Oh how sweet 
1956570596,pos,@Cronotriggers Im very tempted to buy it on the PSN/PSP in hopes Capcom will follow up with a RE2 release 
1467987423,pos,@Jeff_Sparxxx well in that case you know what i mean hahaha. i love a good __________. (fill in the blank with the role of your choice.) 
2068872166,pos,watching funny youtube vidoes 
2006668085,pos,is loving the new Taylor Swift song.. and has renewed love for Last Kiss by Pearl Jam.. 
2066465259,pos,@JenniferRosex3 I know!  I love the song hello seattle
1831375172,pos,@danlee29 Im glad you were disappointed and the Lakers destroyed them. 
1467825631,pos,@iamdiddy your telling me.. just finished doing 200 crunches!  step it up Diddy ! LETS GO!
1824545878,pos,HAHAHAHAHAHA seriously uh well we can wait 4 michelle 2 get here and we can go get something from mcdonalds  or sonic  either 1 its good
2178861016,pos,@shannamichelle @levifig YES minus We all want to see all the pics!  I see a facebook album in the future! 
2015235281,pos,@kennyseattle1  Hi Kenny !! Welcome to twitterville and get ready to waste tons of hours having fun on here. See u live at 5am on Q13 FOX 
1970445208,pos,another gorgeous day. ah see england isnt always that bad..... 
2064642004,neg,god its so depressing to be back in england after a brilliant weekend  brilliant do tho and my cousin looked really nice on her wedding da
2017010860,pos,I want to go straight to South of Brazil I heard that the average temperature is 5º Celsius...  
2243867812,neg,ughhhhhhh YouTube &quotdown for maintenance&quot totally in the middle of watching something 
2204731063,neg,@JustynaSaid Your iPhone got shipped out but Apple but a hold on all orders til Friday anyways 
2262408251,neg,Argh why does Megan have to be in Sydney... I have no one to hang with tonight 
1548835198,pos,@Oprah Sweet Dreams O. You did good with your &quottweets&quot 
1979823631,neg,@tommcfly that youtube link isnt avaliable in england  Xx
1932328598,pos,inspiration is hard work luck and youtube. 
1977017912,neg,The Magics are not having it...gosh Lebron! 
2182331077,pos,had the bestest day in london with dominic 
1969290347,pos,lakers are going to the finals &amp i hope its vs lebron &amp the cavs that would be the ultimate NBA FINALS  
2014621536,pos,@Wossy Oh that is so close to being a dream lineup for me. Will watch it if/when it finally shows in Msia. If not youtube! 
2182150928,pos,May be going to London next week 
2065816707,pos,love all the drunk pics on facebook of me 
1975201320,pos,Fox and Hound for the Cavs game....RISE UP!!!! 
2066135472,pos,@Lakers ready to win tonight!!! 
1974943406,pos,Matt came to visit!  canton with him for dinner then prolly stopping somewhere for drinks and the cavs 
2052807447,pos,playing and singing some taylor swift on piano. she writes realli beautiful songs 
1965334683,pos,Lets Go Lakers!  Kick em in the Nuggs! haha.
1977108073,pos,Those who picked the Cavs are so awwwwfully quiet now!  Nananana....nananana....hey hey....goodbye!
1553707468,pos,@the_real_shaq you TOTALLY own3d @oprah! Congrats!  http://digg.com/d1p1zg
2176614896,pos,bookin a hotel in sydney this week for july 10  hehe YESS
2006531451,pos,rolling down the windows listening to music &amp enjoying the new england weather 
1834663152,pos,@tashlee Oh and good to hear from you again!  im taking some students to Sydney you should join us for lunch/dinner if you can.
1468037085,pos,Uploading pics from Sunday night out minus it was a good night lots of fun and I got to know my boyfriends sister better 
2000559989,pos,Sawzy is helping me pack for Vegas 
1467972810,pos,hanging out with Emily. I love her. Shes wonderful. 
1467918741,pos,is home. Hmmm how lovely to be in 85 degree weather. 
1994183649,pos,@Jeremeyxvx you know you broke edge in vegas  happy 8th year brahhh
1467988329,pos,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
1977703716,pos,@AlexAllTimeLow Sydney Aquarium is the best place in the world  When youre done walk over the bridge and go to the mall (YYY)
1467824118,pos,@suitelifeofkell yayyy! lol. i just requested herrr. what did she say? 
2064782474,pos,@londonbridget13 ill always have your back!! 
1677379352,pos,ha im soo obsessed with taylor swifts album  she just soo talented 
1468036801,pos,OK all... Off to sleep on my magnetic mattress.  http://bit.ly/hPNrI  Gnight all!  Sweet Dreams.   
1467842887,pos,@special72 Thanks Special 72!  
1467918126,pos,@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful  he flipped the magazine pages for me 
1988781667,pos,taylor swift was &quotin&quot twilight haha was NOT expecting that. YAY twilight and Miley Cyrus 
1467919722,pos,@LBheart_Jessica Yes... Im going to Kenya in August for 10 days w/ Tumaini International loving on cute AIDS orphans. SO excited! 
2055490922,pos,@mileycyrus i think u should come to south america  all your argentinians and brazilians fans are going crazy hahaha! please reply 
